,Account,Tweet_text,timestamp,compound,positive,negative,neutral
1304,washingtonpost,Fact Checker: President Trump’s exaggerated claims about the North Korea deal https://t.co/5xWjZQX7sv,2018-07-02 13:10:06,-0.1027,0.0,0.113,0.887
1305,washingtonpost,U.S. Catholic bishops to minister to children in border detention centers https://t.co/wjBmPBhA1r,2018-07-02 13:01:32,-0.3612,0.0,0.185,0.815
1306,washingtonpost,"Forgiven by her native Chechnya, a woman is returned from Islamic State  https://t.co/a2rwPoZCyv",2018-07-02 12:50:19,0.3818,0.191,0.0,0.809
1307,washingtonpost,"He was seated, unarmed and not combative. An officer used a Taser on him anyway. https://t.co/f7tWzF9VsS",2018-07-02 12:39:38,0.0,0.0,0.0,1.0
1308,washingtonpost,"Two cities share a name, water and a library. But one is in big trouble. https://t.co/8XKp2K5JRQ",2018-07-02 12:29:03,-0.128,0.13,0.16,0.71
1309,washingtonpost,"Man arrested after shouting ""womp, womp"" and pulling a gun on immigration protesters https://t.co/sKR0hxh2qQ",2018-07-02 12:23:51,-0.7506,0.0,0.425,0.575
1310,washingtonpost,Israel in dilemma over thousands of Syrians fleeing fighting toward its borders https://t.co/kAjWzU4lG2,2018-07-02 12:16:05,-0.4939,0.0,0.276,0.724
1311,washingtonpost,FBI arrests man it says was plotting July 4 attack in downtown Cleveland https://t.co/3fWZAdKID8,2018-07-02 12:11:34,-0.7184,0.0,0.353,0.647
1312,washingtonpost,"""A way of monetizing poor people"": How private equity firms make money offering loans to cash-strapped Americans https://t.co/WnkcVRCZMT",2018-07-02 12:08:34,-0.4767,0.0,0.154,0.846
1313,washingtonpost,"Trump lawyer Michael Cohen says his family, not the president, is his first loyalty https://t.co/x8Nh0L9vVS",2018-07-02 12:03:12,0.5423,0.2,0.0,0.8
1314,washingtonpost,"Analysis: Trump said North Korea was ""no longer a nuclear threat."" His spies disagree. https://t.co/n45lPu6GtW",2018-07-02 11:57:37,-0.5859,0.0,0.286,0.714
1315,washingtonpost,"Analysis: His legacy assured, LeBron James’s move to the Lakers is all about happiness https://t.co/OCJbyyo5uB",2018-07-02 11:47:30,0.7269,0.319,0.0,0.681
1316,washingtonpost,French convict escapes prison (again) — this time on a helicopter and without explosives https://t.co/F039KEivE5,2018-07-02 11:38:04,-0.4215,0.095,0.209,0.696
1317,washingtonpost,Seattle becomes first major U.S. city to ban straws https://t.co/uefv7kvZC8,2018-07-02 11:35:06,-0.5574,0.0,0.286,0.714
1318,washingtonpost,She kept gaining weight and didn’t know why. It turned out to be a 50-pound ovarian cyst. https://t.co/yheU8ojcRt,2018-07-02 11:35:03,0.4215,0.149,0.0,0.851
1319,washingtonpost,"Trump stands firm on trade, even as foreign tariffs begin kicking in https://t.co/d3XE8dpTk2",2018-07-02 11:27:51,0.0,0.0,0.0,1.0
1320,washingtonpost,McConnell once pushed sanctions against Myanmar. Now he’s blocking a new round.  https://t.co/W0mMIxmpGe,2018-07-02 11:21:01,-0.3818,0.0,0.191,0.809
1321,washingtonpost,"In first talks since Trump summit, U.S. envoy meets North Korean officials at DMZ https://t.co/yuNS8NkqRU",2018-07-02 11:12:07,0.0,0.0,0.0,1.0
1322,washingtonpost,"""This is the fight of our lives. Here’s how we win it."" https://t.co/0sb3Mq9zIL via @PostOpinions",2018-07-02 11:03:03,0.296,0.196,0.134,0.67
1323,washingtonpost,Rupert Murdoch: The media mogul says goodbye to much of the company he built https://t.co/lfQHUesro4,2018-07-02 10:56:06,0.0,0.0,0.0,1.0
1324,washingtonpost,Soaking up literary history: A book-lover’s barhopping guide https://t.co/k56ayTrBSL,2018-07-02 10:45:09,0.0,0.0,0.0,1.0
1325,washingtonpost,Review: What does it mean to be an American? A poet reflects on race in a divided nation. https://t.co/4KgJASP9zQ,2018-07-02 10:34:16,0.0,0.0,0.0,1.0
1326,washingtonpost,Analysis: Mexico’s new president is a populist who rallied against the ruling class. But he’s no Trump. https://t.co/GJjD3pIppC,2018-07-02 10:23:44,-0.296,0.0,0.121,0.879
1327,washingtonpost,Perspective: How working as a matchmaker ruined my love life https://t.co/93m4CAdsxT,2018-07-02 10:13:11,0.2732,0.275,0.203,0.523
1328,washingtonpost,College students are forming mental-health clubs — and they’re making a difference https://t.co/FdEgZlMvnG,2018-07-02 10:02:47,0.0,0.0,0.0,1.0
1329,washingtonpost,"""How a saucy, 78-year-old gambler brought me humanity"" https://t.co/qkpUyNL7D3",2018-07-02 09:37:01,0.0,0.0,0.0,1.0
1330,washingtonpost,Summer cocktail recipes to expand your happy hour horizons https://t.co/UZZZLKsjyg,2018-07-02 09:11:03,0.7184,0.429,0.0,0.571
1331,washingtonpost,Perspective: How I got a perfect 850 credit score https://t.co/UNcAOxY9QT,2018-07-02 08:44:37,0.743,0.512,0.0,0.488
1332,washingtonpost,"Life’s genetic code explored through science, art and medicine https://t.co/BNOzISrqal",2018-07-02 08:16:08,0.0,0.0,0.0,1.0
1333,washingtonpost,Crash and burn: Japanese entrepreneur’s unmanned rocket launch ends in flames https://t.co/8RNFfw9E59,2018-07-02 07:49:29,-0.4019,0.0,0.197,0.803
1334,washingtonpost,"Girl, 7, reunited with mother after two-month separation under ‘zero tolerance’ border policy https://t.co/4ddL1B6trn",2018-07-02 07:36:50,0.0,0.0,0.0,1.0
1335,washingtonpost,Perspective: My dad committed suicide. This is why (and how) I’m telling my children. https://t.co/KLFYs57cMu,2018-07-02 07:17:51,-0.5267,0.107,0.23,0.663
1336,washingtonpost,Meet Cleo Wade. She wants you to know that she loves you. https://t.co/3sbjSRRdNL,2018-07-02 06:51:14,0.5719,0.236,0.0,0.764
1337,washingtonpost,"""I had a bit of an app addiction. Until these apps saved me."" https://t.co/jiAAsmev4A",2018-07-02 06:26:05,0.4215,0.189,0.0,0.811
1338,washingtonpost,Opinion: Why I took my case over forced union dues to the Supreme Court https://t.co/Nr5rzboFIp,2018-07-02 05:57:24,0.1531,0.194,0.161,0.645
1339,washingtonpost,"""My grandmother’s Sunday dinners were magical. Could I re-create them for my own family?"" https://t.co/gw9AVn2hln",2018-07-02 05:31:02,0.0,0.0,0.0,1.0
1340,washingtonpost,Opinion: God on the border https://t.co/iC03PWsqzw,2018-07-02 05:12:44,0.2732,0.296,0.0,0.704
1341,washingtonpost,"Devante Smith-Pelly, a black champion in a mostly white league, embraces being a role model https://t.co/gc8dlzcluT",2018-07-02 04:47:28,0.5994,0.245,0.0,0.755
1342,washingtonpost,Theft and destruction of dockless bikes a growing problem https://t.co/i0G8xAmbcs,2018-07-02 04:21:02,-0.6908,0.121,0.454,0.426
1343,washingtonpost,What could happen if  Roe v Wade gets struck down? https://t.co/5Vnh168o5V,2018-07-02 03:53:03,-0.25,0.0,0.182,0.818
1344,washingtonpost,Opinion: Decades of progress are in peril https://t.co/5r4a8ZAmR6,2018-07-02 03:37:57,0.0258,0.243,0.235,0.522
1345,washingtonpost,"Kids were ""desperately"" trying to fill a pool with water. Then firefighters showed up with their hoses. https://t.co/s0hZAsWwlV",2018-07-02 03:10:11,0.0,0.0,0.0,1.0
1346,washingtonpost,"Opinion: In prison reform, a little of something is better than a lot of nothing https://t.co/Vspkbq6uLp",2018-07-02 02:43:02,-0.1027,0.159,0.181,0.659
1347,washingtonpost,Opinion: Trump wants to Finlandize the United States https://t.co/8BkXHL7BHB,2018-07-02 02:19:09,0.4215,0.259,0.0,0.741
1348,washingtonpost,“Star-Spangled Banner” in church Sunday? Christians debating God and country anew https://t.co/lHnEncK1n5,2018-07-02 01:53:41,0.2732,0.16,0.0,0.84
1349,washingtonpost,"""I am a child"": How an artist turned Civil Rights imagery into a message of protest for immigrant kids https://t.co/MuHDHCx8yp",2018-07-02 01:27:30,-0.25,0.0,0.105,0.895
1350,washingtonpost,"Leftist candidate Andrés Manuel López Obrador has a commanding lead in Mexico’s presidential election, according to… https://t.co/9TxlRRN8MA",2018-07-02 01:22:38,0.0,0.0,0.0,1.0
1351,washingtonpost,States are filling in the holes that Washington is knocking out of the Affordable Care Act https://t.co/towq7UyhjY,2018-07-02 01:01:27,0.4939,0.167,0.0,0.833
1352,washingtonpost,How private equity firms make money offering loans to cash-strapped Americans https://t.co/M3WSPrs4LM,2018-07-02 00:54:30,0.0,0.0,0.0,1.0
1353,washingtonpost,"Man who yelled ""womp, womp"" at immigration protest is arrested, accused of pulling a gun https://t.co/a8yNCaQeRN",2018-07-02 00:49:01,-0.8271,0.0,0.469,0.531
1354,washingtonpost,"RT @PostSports: LeBron James, the NBA's top free agent, has agreed to a four-year, $154 million deal to join the Los Angeles Lakers https:/…",2018-07-02 00:30:56,0.8126,0.331,0.0,0.669
1355,washingtonpost,Perspective: It’s not just the border crisis: Our culture truly does not prioritize families https://t.co/okwIdfLZLn,2018-07-02 00:30:00,-0.296,0.145,0.205,0.65
1356,washingtonpost,"Facebook’s fight against fake news has gone global. In Mexico, just a handful of vetters are on the front lines. https://t.co/yE6L027jly",2018-07-02 00:05:07,-0.6908,0.0,0.241,0.759
1357,washingtonpost,Analysis: How doctors discovered PTSD https://t.co/lIXj0OzXFH,2018-07-02 00:00:00,0.0,0.0,0.0,1.0
1358,washingtonpost,"Angela Merkel — and her vision of Europe — survive to fight another round 
https://t.co/1xiY7t8oPm",2018-07-01 23:47:44,-0.1531,0.128,0.167,0.705
1359,washingtonpost,Do posh waterfronts make a city world-class? D.C. is betting hundreds of millions on it. https://t.co/O4siSMKtfE,2018-07-01 23:30:00,0.0,0.0,0.0,1.0
1360,washingtonpost,Seattle is now the first major U.S. city to ban plastic drinking straws https://t.co/7dxQX1frcK,2018-07-01 23:28:44,-0.5574,0.0,0.217,0.783
1361,washingtonpost,"Fast fashion, furious controversy: Why retailers like Zara and H&amp;M keep making headlines for offensive clothing https://t.co/CwIq1mBkgG",2018-07-01 23:10:16,-0.6369,0.108,0.289,0.603
1362,washingtonpost,"That juice may be green, but it’s not as healthy as you think https://t.co/DNNdSk7fNW",2018-07-01 23:00:01,-0.438,0.0,0.182,0.818
1363,washingtonpost,"If he becomes president, this man will turn Mexico’s White House into a public park https://t.co/qqfLuMrKLj",2018-07-01 22:43:47,0.0,0.0,0.0,1.0
1364,washingtonpost,"Perspective: For an impulsive, excitable 7-year-old, first get through the school year. Then dig deeper. https://t.co/qquDcsIRnY",2018-07-01 22:30:00,0.3612,0.143,0.0,0.857
1365,washingtonpost,Traveling from D.C. to New York by bus? You have more options than ever — here’s how to choose. https://t.co/VWmh9dlpOa,2018-07-01 22:15:08,0.0,0.0,0.0,1.0
1366,washingtonpost,"He was seated, unarmed and not combative. An officer used a Taser on him anyway. https://t.co/TlAjcs4cUu",2018-07-01 22:06:22,0.0,0.0,0.0,1.0
1367,washingtonpost,Perspective: I lost touch with a friend from the Capital Gazette. Now I’ve lost him forever. https://t.co/dK5P0cVgeT,2018-07-01 22:06:19,-0.1027,0.162,0.232,0.606
1368,washingtonpost,"New Capitals Coach Todd Reirden ""had to prove everyone wrong the whole way"" https://t.co/vWVgMQcqJx",2018-07-01 22:06:16,-0.4767,0.0,0.193,0.807
1369,washingtonpost,"Man arrested after shouting ""womp, womp"" and pulling a gun on immigration protesters https://t.co/txnZyx38QG",2018-07-01 22:06:16,-0.7506,0.0,0.425,0.575
1370,washingtonpost,Review: Christopher Plummer as a pot dealer plus adorable dogs equals a pretty fun road movie https://t.co/KtQvccj5vn,2018-07-01 22:00:00,0.8658,0.447,0.0,0.553
1371,washingtonpost,Beyond genetics: Lifestyle choices to slow the aging process https://t.co/ye1joxjUfn,2018-07-01 21:45:00,0.0,0.0,0.0,1.0
1372,washingtonpost,Perspective: This 87-year-old D.C. woman just made it easier for you to keep your independence https://t.co/RGaExzeBXl,2018-07-01 21:30:00,0.4215,0.157,0.0,0.843
1373,washingtonpost,How a new U.S. brigade is tackling a wave of bombings in Afghanistan’s capital https://t.co/IWkG4aVxMs,2018-07-01 20:36:05,0.0,0.0,0.0,1.0
1374,washingtonpost,"7 biscuit recipes to love, because every day is a great day for warm, buttery biscuits https://t.co/sHTNfHrjzN",2018-07-01 20:30:03,0.8807,0.459,0.0,0.541
1375,washingtonpost,"PGA Tour is embracing artificial intelligence, and it could change how you watch golf https://t.co/vbNEwulNai",2018-07-01 20:03:05,0.4767,0.181,0.0,0.819
1376,washingtonpost,Opinion: The newest human rights outrage from Trump https://t.co/jUny9uN3NV,2018-07-01 19:56:25,-0.5106,0.0,0.292,0.708
1377,washingtonpost,Holocaust Museum shows how Nazi theories affected 12 survivors https://t.co/E08O2QzcX4,2018-07-01 19:30:02,-0.1531,0.0,0.151,0.849
1378,washingtonpost,"RT @PhilipRucker: Incredibly powerful @elisaslow story about the aftermath of ""zero tolerance"" in rural Ohio --&gt; https://t.co/TTwIoEzFaL",2018-07-01 19:16:49,0.6478,0.261,0.0,0.739
1379,washingtonpost,"Roseanne Barr wants to apologize to Valerie Jarrett but doesn’t have ""the right words"" https://t.co/Gf1QX0gaUU",2018-07-01 19:02:01,0.0516,0.079,0.0,0.921
1380,washingtonpost,Perspective: My grandmother’s Sunday dinners were magical. Could I re-create them for my own family? https://t.co/gH0DIkiQ6f,2018-07-01 18:34:06,0.0,0.0,0.0,1.0
1381,washingtonpost,"Emails reveal close rapport between top EPA officials, those they regulate https://t.co/5jkJPY9YMY",2018-07-01 18:15:43,0.2023,0.141,0.0,0.859
1382,washingtonpost,Mexicans head to polls to choose a new president as relations with U.S. grow unusually fraught https://t.co/1SpIpiU6cg,2018-07-01 18:04:04,0.0,0.0,0.0,1.0
1383,washingtonpost,Perspective: Orphans from Colombia get a taste of life in America. And many may get to stay. https://t.co/G1y7CdCCs3,2018-07-01 18:01:04,0.0,0.0,0.0,1.0
1384,washingtonpost,Croatia vs. Denmark 2018 World Cup: Tournament’s darlings eye quarterfinals https://t.co/XI9Mh9Iqkl,2018-07-01 17:35:03,0.4939,0.242,0.0,0.758
1385,washingtonpost,No Ronaldo? No Messi? No problem: Nine names to know for the rest of the World Cup. https://t.co/emQZZnHIRR,2018-07-01 17:22:05,-0.8253,0.0,0.408,0.592
1386,washingtonpost,"Perspective: Messi and Ronaldo won’t be defined by World Cup failures, but they couldn’t win one alone https://t.co/w861Z74HMH",2018-07-01 17:03:08,0.5719,0.219,0.148,0.633
1387,washingtonpost,Analysis: Canada’s indigenous population is overrepresented in federal prisons — and it’s only getting worse https://t.co/rnas9mkSEf,2018-07-01 16:33:09,-0.4767,0.0,0.181,0.819
1388,washingtonpost,Opinion: Greece offers a glimpse of life after populism https://t.co/JfTA0m1NtG,2018-07-01 16:05:35,0.0,0.0,0.0,1.0
1389,washingtonpost,Trump says he won’t sign any NAFTA deal until after midterms https://t.co/ui2UWUiEvB,2018-07-01 15:37:29,0.0,0.0,0.0,1.0
1390,washingtonpost,Analysis: Assessing all of the madness from the opening hours of NBA free agency https://t.co/MNCA7H5m6p,2018-07-01 15:30:04,0.1027,0.172,0.151,0.677
1391,washingtonpost,"“Are you alone now?”: After raid, immigrant families are separated in the American heartland https://t.co/6ABXophzS8",2018-07-01 15:23:09,-0.25,0.0,0.125,0.875
1392,washingtonpost,"Susan Collins says she won’t support Supreme Court nominee who demonstrates ""hostility to Roe v. Wade"" https://t.co/thQIeoo0YX",2018-07-01 14:55:04,0.4215,0.265,0.147,0.588
1393,washingtonpost,"John Bolton: No one should have ""a case of the vapors"" over Trump’s summit with Putin https://t.co/heik9UKLoE",2018-07-01 14:54:03,-0.296,0.0,0.121,0.879
1394,washingtonpost,"Cameras capture every angle of Canadian couple’s snack-throwing, ceiling-shattering arrest https://t.co/DagEnP1ux5",2018-07-01 14:47:04,-0.34,0.0,0.194,0.806
1395,washingtonpost,"North Korea working to conceal key aspects of its nuclear program, U.S. officials say https://t.co/OjLPguWptC",2018-07-01 14:30:12,0.0,0.0,0.0,1.0
1396,washingtonpost,"Three years after jilting the Mavericks, DeAndre Jordan agrees to one-year deal with Dallas https://t.co/VewySndzEH",2018-07-01 14:18:03,0.2023,0.114,0.0,0.886
1397,washingtonpost,Paul George’s decision to re-sign with the Thunder is a monumental win for Oklahoma City https://t.co/2VTk6l73Og,2018-07-01 14:18:01,0.5859,0.213,0.0,0.787
1398,washingtonpost,A white woman called police on a black 12-year-old — for mowing grass https://t.co/Ijf666ccb3,2018-07-01 14:04:02,0.0,0.0,0.0,1.0
1399,washingtonpost,Spain vs. Russia 2018 World Cup: Time for Spain to step up https://t.co/Yaaju18ZJf,2018-07-01 13:47:04,0.0,0.0,0.0,1.0
1400,AJEnglish,German Interior Minister Horst Seehofer drops his threat to resign over migration dispute https://t.co/sncHEBzrcH https://t.co/nHI50ISnMs,2018-07-03 05:46:43,-0.8176,0.0,0.415,0.585
1401,AJEnglish,The arrival of Indian army in Kashmir saw some cinema halls turn into military garrisons https://t.co/9rzXbQGedr https://t.co/0XdXBwEOca,2018-07-03 05:31:07,0.0,0.0,0.0,1.0
1402,AJEnglish,Meet the farmer in Bangladesh who took in 351 Rohingya refugees into his home. https://t.co/9HPljFxfNv,2018-07-03 05:00:00,0.0,0.0,0.0,1.0
1403,AJEnglish,Why the world's second largest rainforest is disappearing at alarming rates https://t.co/67Liuz5GI1 https://t.co/3XAeupVmhf,2018-07-03 04:29:03,-0.128,0.0,0.111,0.889
1404,AJEnglish,"Who is stealing the water in Karachi, Pakistan? https://t.co/5H84EW4A3B https://t.co/yAmVG1lM4f",2018-07-03 04:00:08,-0.5719,0.0,0.291,0.709
1405,AJEnglish,How families in Gaza struggle to care for the wounded https://t.co/81WcicAc8C https://t.co/lmIyoxKEW0,2018-07-03 03:30:09,0.2263,0.206,0.148,0.645
1406,AJEnglish,How the American criminal justice system is grappling with emerging insights into eyewitness science — explored. https://t.co/US6iWnFvHo,2018-07-03 03:00:13,0.0,0.163,0.163,0.673
1407,AJEnglish,How drones are being used to patrol Australian beaches. https://t.co/MdVPxIi0OI,2018-07-03 02:30:00,0.0,0.0,0.0,1.0
1408,AJEnglish,"""People in Uganda are still angry at Asians."" https://t.co/fNwZ78S93u",2018-07-03 02:00:14,-0.5106,0.0,0.292,0.708
1409,AJEnglish,"When it comes to immigration, Trump's America and Turnbull's Australia are two sides of the same coin… https://t.co/eBdgoRgZTH",2018-07-03 01:29:08,0.0,0.0,0.0,1.0
1410,AJEnglish,"Every year, more than 400,000 people are deported from the US. 

Yolanda Varona is one of them. This is her story:… https://t.co/qOpqro34mZ",2018-07-03 00:31:07,0.0,0.0,0.0,1.0
1411,AJEnglish,"""After a quarter of a century of failed peace process, Israel's colonial mindset along with its American lackeys se… https://t.co/waSXxHnkTj",2018-07-03 00:00:16,0.0516,0.154,0.145,0.702
1412,AJEnglish,An investigation into soaring homicide rates and urban despair in the US city of Baltimore https://t.co/VGQghduBTH https://t.co/1l451E2FY6,2018-07-02 23:00:11,-0.3182,0.0,0.126,0.874
1413,AJEnglish,RT @AJEnglish: .@nadia_nadim and her family were forced to flee Afghanistan when the Taliban killed her father. Now she's an international…,2018-07-02 22:31:15,-0.8176,0.0,0.283,0.717
1414,AJEnglish,Gaza families struggle to care for the wounded — in pictures https://t.co/jZ2yt9EB9Q https://t.co/QySPIhM0rj,2018-07-02 22:30:16,0.2263,0.206,0.148,0.645
1415,AJEnglish,"""It's a question of to be or not to be for Poland as a liberal democracy founded on the rule of law."" https://t.co/V3wRbPrxD8",2018-07-02 22:00:10,0.0,0.0,0.0,1.0
1416,AJEnglish,Africa is home to five of the world's top oil-producing countries https://t.co/vNx8XYhgUR https://t.co/8YNQSlpaMu,2018-07-02 21:45:05,0.2023,0.13,0.0,0.87
1417,AJEnglish,"New Mexican president, Andres Manuel Lopez Obrador, offers cuts to US-bound migration https://t.co/xleblFD0WY",2018-07-02 21:15:04,-0.296,0.0,0.155,0.845
1418,AJEnglish,"RT @AJENews: EU parliament orders Le Pen's group to pay over 500,000 euros https://t.co/ns9IvpjnPo https://t.co/61iJZTI9VC",2018-07-02 21:01:52,-0.1027,0.0,0.091,0.909
1419,AJEnglish,RT @AJE_Sport: #WorldCup: Belgium's 95th-minute winner breaks Japanese hearts. https://t.co/4YhQp7nfUd #BELJPN https://t.co/tg1ieWLQGY,2018-07-02 20:49:12,0.5859,0.257,0.0,0.743
1420,AJEnglish,"RT @AJEnglish: ⚡️ “Stories you shouldn't miss today - Monday” 

https://t.co/RG6568bhTD",2018-07-02 20:48:50,0.1139,0.138,0.0,0.862
1421,AJEnglish,RT @AJEnglish: Imagine having to pay to use social media. That's now the case in Uganda. https://t.co/WAimlnMRjd,2018-07-02 20:31:33,-0.1027,0.0,0.08,0.92
1422,AJEnglish,"More than 1,000 rescuers from several countries - including the US and China - also joined the search team. https://t.co/STrkjsMBYs",2018-07-02 20:30:15,0.0,0.0,0.0,1.0
1423,AJEnglish,Take an interactive tour through divided Jerusalem https://t.co/Qay4BOhQmB https://t.co/0ush88GhDy,2018-07-02 20:01:27,0.0,0.0,0.0,1.0
1424,AJEnglish,"""The question is, will the state under Sisi be able to survive the post-coup repression and economic uncertainty?"" https://t.co/mbUvzxwqNA",2018-07-02 19:44:51,-0.3818,0.0,0.126,0.874
1425,AJEnglish,Suicide rates in the US are rising - what can be done to improve people's mental health?@AJStream looks at the issu… https://t.co/xCM2UYowjw,2018-07-02 19:30:09,-0.3818,0.11,0.17,0.72
1426,AJEnglish,RT @AJEnglish: 7 South Korean Buddhist temples are expected to be listed as World Heritage sites by @UNESCO. https://t.co/GMtiRjrXkY,2018-07-02 19:01:11,0.0,0.0,0.0,1.0
1427,AJEnglish,RT @AJE_Sport: Belgium vs Japan. Live updates: https://t.co/J1yIVAcAUt #WorldCup #BELJPN https://t.co/ulkNoFWLN0,2018-07-02 18:51:57,0.0,0.0,0.0,1.0
1428,AJEnglish,"US aims to reduce Iran's oil revenue to zero, says US State Department https://t.co/8jrfS2gx16 https://t.co/HXWQXmKwP9",2018-07-02 18:30:18,0.0,0.0,0.0,1.0
1429,AJEnglish,"What's the big deal... of the century? https://t.co/i104fMzB2g — #AJOpinion, by @marwanbishara https://t.co/fvDmBW4Mj7",2018-07-02 18:15:10,0.0,0.0,0.0,1.0
1430,AJEnglish,Nicaragua's anti-government protests — in pictures https://t.co/RSShXxY2Lq https://t.co/R3GBr76JHs,2018-07-02 18:00:14,-0.2263,0.0,0.241,0.759
1431,AJEnglish,Journalists in the DRC are restricted in the stories they can - and cannot - tell https://t.co/h08mJ1dqGs via @AJListeningPost,2018-07-02 17:49:11,-0.3818,0.0,0.14,0.86
1432,AJEnglish,"RT @AJWitness: How skulls from the Namibian genocide continue to haunt Germany.

Get the full story here: https://t.co/e23hGcMDPb https://t…",2018-07-02 17:36:55,-0.4019,0.0,0.13,0.87
1433,AJEnglish,Some 154 organisations and NGOs urge the EU to exclude Israel from research projects https://t.co/CnyZVuDzKc https://t.co/xKD9A9gzfp,2018-07-02 17:23:00,-0.2263,0.0,0.112,0.888
1434,AJEnglish,12 boys and football coach found alive after being trapped in cave for more than a week https://t.co/tF4CbKZepj https://t.co/HA7RJxOk3O,2018-07-02 16:56:23,-0.2023,0.118,0.155,0.727
1435,AJEnglish,"""The storage tanks are full and production will now go offline."" https://t.co/LD4R8TKBRL",2018-07-02 16:37:07,0.0,0.0,0.0,1.0
1436,AJEnglish,RT @AJE_Sport: Neymar helps Brazil beat Mexico and reach #WorldCup 2018 quarter-finals. https://t.co/ED6bmJdKVh #BRAMEX https://t.co/PSuQJh…,2018-07-02 16:05:46,0.4019,0.222,0.0,0.778
1437,AJEnglish,.@nadia_nadim and her family were forced to flee Afghanistan when the Taliban killed her father. Now she's an inter… https://t.co/H2c94dm7Sj,2018-07-02 15:30:11,-0.8176,0.0,0.294,0.706
1438,AJEnglish,"French companies 'profited from repression' despite EU suspension of arms trade with Egypt, say rights groups… https://t.co/aQLvrgzEMP",2018-07-02 15:17:49,-0.0772,0.116,0.131,0.754
1439,AJEnglish,"On #AJNewsGrid: Fighting in southern Syria forces 270,000 people to flee their homes. As the number doubles in just… https://t.co/q9wF9olDzV",2018-07-02 15:01:23,-0.296,0.06,0.115,0.826
1440,AJEnglish,"""I remain hopeful that Trump will come to learn, like his predecessors, that he cannot simply dictate deal terms to… https://t.co/pPJw2gmBQI",2018-07-02 14:46:26,0.7003,0.234,0.0,0.766
1441,AJEnglish,EU opens new legal case against Poland over retirement rule https://t.co/UdHCWensOd https://t.co/9gMDwJdvwi,2018-07-02 14:31:13,0.128,0.12,0.0,0.88
1442,AJEnglish,The world's second largest rainforest is disappearing https://t.co/PLqiTU3cX5 https://t.co/Byb811kbs8,2018-07-02 14:16:07,0.0,0.0,0.0,1.0
1443,AJEnglish,Jordan to hold talks with Russia over Syria's Deraa province https://t.co/BSQRiWaClj https://t.co/e2eAqXUlMc,2018-07-02 14:12:15,0.0,0.0,0.0,1.0
1444,AJEnglish,Imagine having to pay to use social media. That's now the case in Uganda. https://t.co/WAimlnMRjd,2018-07-02 13:30:01,-0.1027,0.0,0.091,0.909
1445,AJEnglish,"In Mexico, one woman dreams of reuniting with her family in the US legally as she supports other deported mothers… https://t.co/6nh2VitVB1",2018-07-02 13:00:13,0.6808,0.268,0.0,0.732
1446,AJEnglish,"Water shortage and pollution spark fresh protests in Iran's Abadan, where about 40% of the territory is suffering f… https://t.co/81dyrMin9c",2018-07-02 12:44:03,-0.4215,0.16,0.267,0.573
1447,AJEnglish,"Rohingya refugees face ""unimaginable"" atrocities, says @UN Secretary-General @antonioguterres… https://t.co/vnWJF1PiGD",2018-07-02 12:31:43,0.0,0.0,0.0,1.0
1448,AJEnglish,"RT @AJENews: France 'participated in bloody repression' for the past five years by delivering weapons and surveillance systems to Egypt, ri…",2018-07-02 12:04:58,-0.8126,0.0,0.318,0.682
1449,AJEnglish,People in Uganda now have to pay to use social media platforms https://t.co/nkX67JkWlF https://t.co/xHFDOiEEVS,2018-07-02 12:00:09,-0.1027,0.0,0.097,0.903
1450,AJEnglish,How colonialism shapes immigration policy in the US and Australia https://t.co/1Gk2jKo5wT — #AJOpinion by… https://t.co/dbbBE8ybQZ,2018-07-02 11:29:47,0.0,0.0,0.0,1.0
1451,AJEnglish,RT @AJListeningPost: President Erdogan wins Turkey's elections with the media singing from the same hymn sheet. https://t.co/Eox1wRxXyR,2018-07-02 11:16:55,0.5719,0.188,0.0,0.812
1452,AJEnglish,"⚡️ “Stories you shouldn't miss today - Monday” 

https://t.co/RG6568bhTD",2018-07-02 11:07:21,0.1139,0.171,0.0,0.829
1453,AJEnglish,Why are many criminal convictions still made based solely on the discredited practice of eyewitness identification?… https://t.co/dy9UM6eGGT,2018-07-02 10:00:09,-0.743,0.0,0.296,0.704
1454,AJEnglish,RT @AJENews: 'We are at verge of autocracy': Poles protest Supreme Court law https://t.co/dqKpPgoPGy https://t.co/MTP2M4qpH8,2018-07-02 09:48:37,0.3818,0.194,0.108,0.699
1455,AJEnglish,7 South Korean Buddhist temples are expected to be listed as World Heritage sites by @UNESCO. https://t.co/GMtiRjrXkY,2018-07-02 09:45:00,0.0,0.0,0.0,1.0
1456,AJEnglish,Meet the man who captured some of Africa's defining moments https://t.co/7ZZG6OZkzh https://t.co/QvFFiTxUfX,2018-07-02 09:28:05,0.0,0.0,0.0,1.0
1457,AJEnglish,German interior minister Horst Seehofer offers to resign after rejecting Chancellor Angela Merkel's EU migration de… https://t.co/NanyQ9WbN0,2018-07-02 09:15:08,-0.6597,0.0,0.265,0.735
1458,AJEnglish,The week — in pictures https://t.co/Ast5SWtuzZ https://t.co/vgRbSYWuEQ,2018-07-02 09:00:10,0.0,0.0,0.0,1.0
1459,AJEnglish,RT @AJENews: Syria's war: Rebel-held Bosra al-Sham surrenders in Deraa battle https://t.co/OKP3rrAW1O https://t.co/aqBaQ877pq,2018-07-02 08:54:09,-0.7579,0.0,0.371,0.629
